SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
02-Jan-2006,5,34339,34300,35962,36323,30618,0,0,0,0,0,953,1353,1652,0,-70,0,1633,0,-70,0,36323
02-Jan-2006,6,34608,34553,36126,36582,30788,0,0,0,0,0,848,1257,1650,0,-70,0,1631,0,-70,0,36582
02-Jan-2006,7,33796,33771,35711,36201,29965,0,0,0,0,0,1245,1760,1651,0,-70,0,1633,0,-70,0,36201
02-Jan-2006,8,32824,32816,34745,35254,29088,0,0,0,0,0,1251,1767,1649,0,-70,0,1631,0,-70,0,35254
02-Jan-2006,9,31995,31963,33983,34467,28396,0,0,0,0,0,1318,1834,1651,0,-70,0,1633,0,-70,0,34467
02-Jan-2006,10,31562,31494,33544,33992,28042,0,0,0,0,0,1312,1828,1650,0,-70,0,1631,0,-70,0,33992
02-Jan-2006,11,31189,31164,33281,33780,27788,0,0,0,0,0,1422,1946,1651,0,-70,0,1633,0,-70,0,33780
02-Jan-2006,12,31087,31065,33180,33675,27755,0,0,0,0,0,1423,1940,1649,0,-70,0,1631,0,-70,0,33675
02-Jan-2006,13,31632,31662,33723,34269,28303,0,0,0,0,0,1421,1937,1651,0,-70,0,1634,0,-70,0,34269
02-Jan-2006,14,31941,31915,33828,34309,28616,0,0,0,0,0,1217,1729,1599,0,-70,0,1578,0,-70,0,34309
02-Jan-2006,15,31939,31943,32684,33043,28631,0,0,0,0,0,75,563,958,0,-70,0,943,0,-70,0,33043
02-Jan-2006,16,31854,31861,32531,32899,28633,0,0,0,0,0,7,368,610,0,-70,0,601,0,-70,0,32899
02-Jan-2006,17,32560,32595,33234,33630,29372,0,0,0,0,0,4,364,813,0,-70,0,806,0,-70,0,33630
02-Jan-2006,18,33879,33956,34553,34983,30753,0,0,0,0,0,4,350,921,0,-70,0,910,0,-70,0,34983
02-Jan-2006,19,35832,35937,36505,36853,32582,0,0,0,0,0,3,246,917,0,-70,0,906,0,-70,0,36853
02-Jan-2006,20,37631,37725,38304,38498,34231,0,0,0,0,0,3,103,917,0,-70,0,906,0,-70,0,38498
02-Jan-2006,21,39294,39404,39967,40079,35704,0,0,0,0,0,3,4,918,0,-70,0,906,0,-70,0,40079
02-Jan-2006,22,40221,40312,40894,40986,36480,0,0,0,0,0,3,4,918,0,-70,0,906,0,-70,0,40986
02-Jan-2006,23,40913,41001,41586,41675,37050,0,0,0,0,0,3,4,918,0,-70,0,906,0,-70,0,41675
02-Jan-2006,24,41318,41396,41991,42070,37360,0,0,0,0,0,3,4,917,0,-70,0,906,0,-70,0,42070
02-Jan-2006,25,41677,41773,42369,42466,37671,0,0,0,0,0,3,4,918,0,-89,0,906,0,-89,0,42466
02-Jan-2006,26,41803,41923,42530,42651,37770,0,0,0,0,0,3,4,918,0,-124,0,906,0,-124,0,42651
02-Jan-2006,27,41705,41800,42398,42494,37711,0,0,0,0,0,3,4,918,0,-90,0,906,0,-90,0,42494
02-Jan-2006,28,41516,41597,42189,42271,37537,0,0,0,0,0,3,4,917,0,-70,0,906,0,-70,0,42271
02-Jan-2006,29,41467,41544,42141,42218,37536,0,0,0,0,0,4,4,918,0,-70,0,906,0,-70,0,42218
02-Jan-2006,30,41363,41429,42037,42103,37484,0,0,0,0,0,4,4,923,0,-70,0,912,0,-70,0,42103
02-Jan-2006,31,41700,41817,42374,42492,37779,0,0,0,0,0,4,5,1141,0,-70,0,1128,0,-70,0,42492
02-Jan-2006,32,42792,42913,43468,43590,38807,0,0,0,0,0,6,7,1141,0,-70,0,1128,0,-70,0,43590
02-Jan-2006,33,45341,45472,46101,46229,41147,0,0,0,0,0,7,1,1137,0,-153,0,1123,0,-153,0,46229
02-Jan-2006,34,48493,48573,49349,49425,44089,0,0,0,0,9,4,0,1566,0,-252,0,1551,0,-252,0,49425
02-Jan-2006,35,49819,49888,50714,50783,45305,0,0,0,0,79,7,8,1653,0,-288,0,1634,0,-288,0,50783
02-Jan-2006,36,49966,49992,50861,50886,45498,0,0,0,0,92,7,6,1653,0,-288,0,1633,0,-288,0,50886
02-Jan-2006,37,49525,49531,50399,50402,45162,0,0,0,0,34,8,6,1653,0,-266,0,1634,0,-266,0,50402
02-Jan-2006,38,48641,48711,49475,49543,44371,0,0,0,0,0,7,6,1653,0,-227,0,1634,0,-227,0,49543
02-Jan-2006,39,47865,47839,48666,48739,43631,0,0,0,0,0,12,112,1653,0,-189,0,1634,0,-189,0,48739
02-Jan-2006,40,46634,46631,47409,47529,42415,0,0,0,0,0,11,131,1650,0,-164,0,1631,0,-164,0,47529
02-Jan-2006,41,45629,45625,46348,46463,41363,0,0,0,0,0,9,125,1651,0,-110,0,1634,0,-110,0,46463
02-Jan-2006,42,44422,44417,45151,45146,40356,0,0,0,0,0,6,3,1656,0,-123,0,1638,0,-123,0,45146
02-Jan-2006,43,43242,43251,43921,43927,39315,0,0,0,0,0,9,4,1656,0,-70,0,1638,0,-70,0,43927
02-Jan-2006,44,41558,41575,42238,42373,37712,0,0,0,0,0,10,128,1656,0,-70,0,1638,0,-70,0,42373
02-Jan-2006,45,39961,39984,40641,40790,36127,0,0,0,0,0,10,136,1656,0,-70,0,1637,0,-70,0,40790
02-Jan-2006,46,39150,39222,39895,40089,35279,0,0,0,0,0,75,193,1656,0,-70,0,1638,0,-70,0,40089
02-Jan-2006,47,36891,36933,38650,38696,33320,0,0,0,0,0,1089,1093,1847,0,-70,0,1828,0,-70,0,38696
02-Jan-2006,48,35696,35767,37620,37819,32286,0,0,0,0,0,1254,1382,1847,0,-70,0,1828,0,-70,0,37819
03-Jan-2006,1,36275,36329,38188,38521,32919,0,0,0,0,0,1243,1522,1847,0,-70,0,1828,0,-70,0,38521
03-Jan-2006,2,35886,35930,37809,38135,32679,0,0,0,0,0,1253,1535,1848,0,-70,0,1828,0,-70,0,38135
03-Jan-2006,3,35511,35608,37725,38226,32444,0,0,0,0,0,1544,1948,1847,0,-70,0,1823,0,-70,0,38226
03-Jan-2006,4,34924,35009,37169,37659,31871,0,0,0,0,0,1575,1980,1848,0,-70,0,1829,0,-70,0,37659
03-Jan-2006,5,34775,34849,36994,37469,31737,0,0,0,0,0,1549,1950,1848,0,-70,0,1828,0,-70,0,37469
03-Jan-2006,6,35031,35102,37243,37715,31961,0,0,0,0,0,1542,1943,1848,0,-70,0,1829,0,-70,0,37715
03-Jan-2006,7,34325,34349,36533,36959,31237,0,0,0,0,0,1538,1940,1848,0,-70,0,1828,0,-70,0,36959
03-Jan-2006,8,33515,33562,35706,36154,30394,0,0,0,0,0,1521,1922,1848,0,-70,0,1828,0,-70,0,36154
03-Jan-2006,9,32816,32869,35064,35627,29721,0,0,0,0,0,1578,2089,1748,0,-70,0,1729,0,-70,0,35627
03-Jan-2006,10,32652,32693,34896,35448,29462,0,0,0,0,0,1574,2085,1748,0,-70,0,1730,0,-70,0,35448
03-Jan-2006,11,32875,32945,35105,35687,29682,0,0,0,0,0,1560,2071,1748,0,-70,0,1729,0,-70,0,35687
03-Jan-2006,12,33699,33742,35869,36426,30492,0,0,0,0,0,1500,2014,1737,0,-70,0,1718,0,-70,0,36426
03-Jan-2006,13,36368,36450,38294,38889,32996,0,0,0,0,0,1256,1769,1546,0,-70,0,1531,0,-70,0,38889
03-Jan-2006,14,38928,38965,40498,40975,35426,0,0,0,0,0,900,1340,1547,0,-70,0,1531,0,-70,0,40975
03-Jan-2006,15,41809,41881,42496,42567,38213,0,0,0,0,0,17,15,1628,0,-70,0,1611,0,-70,0,42567
03-Jan-2006,16,43599,43586,44282,44270,40059,0,0,0,0,0,13,12,1629,0,-70,0,1611,0,-70,0,44270
03-Jan-2006,17,45396,45400,46078,46082,41809,0,0,0,0,0,12,8,1628,0,-70,0,1611,0,-70,0,46082
03-Jan-2006,18,46535,46558,47237,47257,42951,0,0,0,0,0,12,6,1629,0,-90,0,1611,0,-90,0,47257
03-Jan-2006,19,47842,47885,48584,48620,44126,0,0,0,0,0,15,8,1628,0,-127,0,1611,0,-127,0,48620
03-Jan-2006,20,48536,48564,49277,49301,44735,0,0,0,0,0,12,8,1629,0,-129,0,1611,0,-129,0,49301
03-Jan-2006,21,49061,49101,49801,49837,45180,0,0,0,0,0,11,7,1629,0,-129,0,1611,0,-129,0,49837
03-Jan-2006,22,49370,49383,50146,50156,45466,0,0,0,0,13,9,7,1629,0,-167,0,1611,0,-167,0,50156
03-Jan-2006,23,49635,49693,50410,50466,45714,0,0,0,0,32,6,5,1629,0,-169,0,1611,0,-169,0,50466
03-Jan-2006,24,49782,49848,50557,50620,45786,0,0,0,0,32,6,3,1629,0,-169,0,1611,0,-169,0,50620
03-Jan-2006,25,50083,50128,50855,50898,46036,0,0,0,0,32,3,2,1628,0,-169,0,1611,0,-169,0,50898
03-Jan-2006,26,49978,50009,50731,50762,45909,0,0,0,0,15,4,4,1629,0,-149,0,1611,0,-149,0,50762
03-Jan-2006,27,50075,50098,50808,50832,46027,0,0,0,0,0,4,4,1628,0,-129,0,1611,0,-129,0,50832
03-Jan-2006,28,49737,49786,50470,50522,45731,0,0,0,0,0,4,4,1630,0,-129,0,1613,0,-129,0,50522
03-Jan-2006,29,49762,49802,50495,50538,45822,0,0,0,0,0,4,7,1845,0,-129,0,1828,0,-129,0,50538
03-Jan-2006,30,49448,49495,50181,50231,45554,0,0,0,0,0,4,7,1851,0,-129,0,1832,0,-129,0,50231
03-Jan-2006,31,49560,49626,50291,50359,45627,0,0,0,0,0,2,4,1851,0,-129,0,1832,0,-129,0,50359
03-Jan-2006,32,50871,50990,51603,51726,46819,0,0,0,0,0,3,7,1851,0,-129,0,1832,0,-129,0,51726
03-Jan-2006,33,53114,53194,53888,53965,48706,0,0,0,0,2,7,4,1851,0,-167,0,1832,0,-167,0,53965
03-Jan-2006,34,55454,55531,56347,56419,50733,0,0,0,0,83,9,4,1968,0,-284,0,1949,0,-284,0,56419
03-Jan-2006,35,56141,56177,57073,57107,51258,0,0,0,0,136,8,6,2001,0,-324,0,1981,0,-324,0,57107
03-Jan-2006,36,55645,55714,56560,56623,50832,0,0,0,0,96,8,0,2001,0,-307,0,1980,0,-307,0,56623
03-Jan-2006,37,55089,55157,55962,56026,50369,0,0,0,0,39,7,0,2001,0,-266,0,1981,0,-266,0,56026
03-Jan-2006,38,54483,54554,55321,55391,49789,0,0,0,0,2,8,8,1953,0,-230,0,1932,0,-230,0,55391
03-Jan-2006,39,53527,53534,54413,54417,48876,0,0,0,0,0,6,0,1847,0,-280,0,1828,0,-280,0,54417
03-Jan-2006,40,52021,52012,52877,52869,47399,0,0,0,0,0,10,11,1847,0,-246,0,1828,0,-246,0,52869
03-Jan-2006,41,51004,51024,51830,51848,46376,0,0,0,0,0,16,6,1847,0,-210,0,1828,0,-210,0,51848
03-Jan-2006,42,49001,48964,49833,49790,44464,0,0,0,0,0,13,7,1847,0,-219,0,1828,0,-219,0,49790
03-Jan-2006,43,47547,47505,48299,48260,43088,0,0,0,0,0,13,5,1847,0,-139,0,1828,0,-139,0,48260
03-Jan-2006,44,45349,45314,46032,45999,41009,0,0,0,0,0,13,9,1847,0,-70,0,1828,0,-70,0,45999
03-Jan-2006,45,43519,43535,44293,44324,39198,0,0,0,0,0,104,106,1846,0,-70,0,1828,0,-70,0,44324
03-Jan-2006,46,42282,42277,43444,43445,37945,0,0,0,0,0,492,494,1847,0,-70,0,1828,0,-70,0,43445
03-Jan-2006,47,39912,39860,42186,42293,35801,0,0,0,0,0,1604,1763,1991,0,-70,0,1974,0,-70,0,42293
03-Jan-2006,48,38365,38363,40678,41034,34481,0,0,0,0,0,1643,2000,1999,0,-70,0,1979,0,-70,0,41034
04-Jan-2006,1,38701,38714,40886,41348,34931,0,0,0,0,0,1515,1877,1998,0,-70,0,1980,0,-70,0,41348
04-Jan-2006,2,38652,38659,40923,41171,34926,0,0,0,0,0,1601,1843,1999,0,-70,0,1980,0,-70,0,41171
04-Jan-2006,3,38580,38580,40948,41193,34862,0,0,0,0,0,1698,1943,1999,0,-70,0,1980,0,-70,0,41193
04-Jan-2006,4,37965,37971,40406,40811,34208,0,0,0,0,0,1771,2170,1999,0,-70,0,1979,0,-70,0,40811
04-Jan-2006,5,37512,37531,40009,40550,33762,0,0,0,0,0,1827,2349,1998,0,-70,0,1979,0,-70,0,40550
04-Jan-2006,6,37809,37838,40303,40849,33969,0,0,0,0,0,1824,2341,1999,0,-70,0,1980,0,-70,0,40849
04-Jan-2006,7,37160,37188,39651,40199,33300,0,0,0,0,0,1821,2341,1999,0,-70,0,1979,0,-70,0,40199
04-Jan-2006,8,36260,36282,38877,39417,32480,0,0,0,0,0,1947,2465,1998,0,-70,0,1980,0,-70,0,39417
04-Jan-2006,9,35488,35507,38091,38628,31861,0,0,0,0,0,1933,2451,1999,0,-70,0,1979,0,-70,0,38628
04-Jan-2006,10,35281,35309,37874,38420,31695,0,0,0,0,0,1923,2441,1685,0,-70,0,1664,0,-70,0,38420
04-Jan-2006,11,35414,35416,37982,38497,31872,0,0,0,0,0,1898,2411,848,0,-70,0,836,0,-70,0,38497
04-Jan-2006,12,36023,36099,38135,38616,32448,0,0,0,0,0,1442,1847,914,0,-70,0,905,0,-70,0,38616
04-Jan-2006,13,38654,38741,40510,40998,34969,0,0,0,0,0,1186,1586,697,0,-70,0,686,0,-70,0,40998
04-Jan-2006,14,41453,41537,43028,43192,37584,0,0,0,0,0,905,986,651,0,-70,0,642,0,-70,0,43192
04-Jan-2006,15,45004,45061,45688,45744,40998,0,0,0,0,0,14,13,921,0,-70,0,917,0,-70,0,45744
04-Jan-2006,16,47182,47238,47861,47914,43097,0,0,0,0,0,9,5,1702,0,-70,0,1683,0,-70,0,47914
04-Jan-2006,17,48485,48534,49165,49212,44308,0,0,0,0,0,10,7,1906,0,-70,0,1889,0,-70,0,49212
04-Jan-2006,18,49044,49067,49744,49766,44854,0,0,0,0,0,10,5,1915,0,-90,0,1896,0,-90,0,49766
04-Jan-2006,19,49952,49972,50689,50709,45629,0,0,0,0,0,10,10,1997,0,-127,0,1979,0,-127,0,50709
04-Jan-2006,20,50408,50484,51143,51219,46035,0,0,0,0,0,6,6,1998,0,-129,0,1979,0,-129,0,51219
04-Jan-2006,21,50785,50817,51519,51550,46276,0,0,0,0,0,5,4,1998,0,-129,0,1980,0,-129,0,51550
04-Jan-2006,22,51136,51152,51907,51923,46552,0,0,0,0,0,4,4,1998,0,-167,0,1979,0,-167,0,51923
04-Jan-2006,23,51376,51434,52149,52207,46719,0,0,0,0,0,3,4,1998,0,-170,0,1980,0,-170,0,52207
04-Jan-2006,24,51714,51702,52486,52474,46999,0,0,0,0,0,3,3,1998,0,-169,0,1979,0,-169,0,52474
04-Jan-2006,25,51924,51934,52696,52705,47166,0,0,0,0,0,3,3,1998,0,-169,0,1980,0,-169,0,52705
04-Jan-2006,26,51780,51813,52532,52564,47023,0,0,0,0,0,3,2,1998,0,-149,0,1979,0,-149,0,52564
04-Jan-2006,27,51839,51847,52571,52579,47139,0,0,0,0,0,3,2,1998,0,-129,0,1980,0,-129,0,52579
04-Jan-2006,28,51644,51642,52381,52380,46983,0,0,0,0,0,8,9,1999,0,-129,0,1979,0,-129,0,52380
04-Jan-2006,29,51815,51840,52547,52572,47235,0,0,0,0,0,3,2,1998,0,-129,0,1980,0,-129,0,52572
04-Jan-2006,30,51423,51464,52155,52198,46868,0,0,0,0,0,3,4,1998,0,-129,0,1979,0,-129,0,52198
04-Jan-2006,31,51458,51506,52190,52241,46899,0,0,0,0,0,3,5,1998,0,-129,0,1979,0,-129,0,52241
04-Jan-2006,32,52636,52703,53375,53444,48037,0,0,0,0,0,10,12,1999,0,-129,0,1979,0,-129,0,53444
04-Jan-2006,33,54499,54606,55284,55389,49655,0,0,0,0,9,10,8,1999,0,-175,0,1980,0,-175,0,55389
04-Jan-2006,34,57038,57075,57972,57953,51872,0,0,0,0,48,6,2,1999,0,-328,0,1979,0,-328,0,57953
04-Jan-2006,35,57740,57635,58799,58536,52433,0,0,0,0,60,7,2,2000,0,-452,0,1980,0,-452,0,58536
04-Jan-2006,36,57183,57119,58240,58029,51951,0,0,0,0,58,5,2,2000,0,-452,0,1980,0,-452,0,58029
04-Jan-2006,37,56526,56503,57587,57379,51417,0,0,0,0,49,9,0,1999,0,-452,0,1980,0,-452,0,57379
04-Jan-2006,38,56218,56270,57232,57143,51143,0,0,0,0,1,8,0,2000,0,-406,0,1980,0,-406,0,57143
04-Jan-2006,39,55316,55323,56239,56223,50272,0,0,0,0,0,9,6,1999,0,-314,0,1979,0,-314,0,56223
04-Jan-2006,40,53897,53905,54763,54770,48892,0,0,0,0,0,11,7,1999,0,-255,0,1980,0,-255,0,54770
04-Jan-2006,41,52772,52775,53593,53598,47808,0,0,0,0,0,11,10,1999,0,-210,0,1979,0,-210,0,53598
04-Jan-2006,42,50737,50744,51572,51578,45999,0,0,0,0,0,12,7,1999,0,-223,0,1980,0,-223,0,51578
04-Jan-2006,43,49097,49138,49903,49946,44473,0,0,0,0,0,11,6,1998,0,-195,0,1979,0,-195,0,49946
04-Jan-2006,44,46782,46818,47587,47621,42322,0,0,0,0,0,10,10,1997,0,-195,0,1979,0,-195,0,47621
04-Jan-2006,45,44796,44826,45601,45630,40417,0,0,0,0,0,10,10,1997,0,-195,0,1979,0,-195,0,45630
04-Jan-2006,46,43257,43319,44203,44275,38886,0,0,0,0,0,152,159,1600,0,-194,0,1578,0,-194,0,44275
04-Jan-2006,47,40825,40849,43080,43322,36692,0,0,0,0,0,1460,1679,1051,0,-195,0,1039,0,-195,0,43322
04-Jan-2006,48,39497,39547,41944,42363,35594,0,0,0,0,0,1678,2048,1140,0,-169,0,1127,0,-169,0,42363
05-Jan-2006,1,39902,39908,42251,42627,36116,0,0,0,0,0,1679,2049,1145,0,-70,0,1131,0,-70,0,42627
05-Jan-2006,2,39594,39601,41952,42330,35889,0,0,0,0,0,1688,2059,1144,0,-70,0,1131,0,-70,0,42330
05-Jan-2006,3,39507,39560,41853,42275,35812,0,0,0,0,0,1676,2045,1145,0,-70,0,1131,0,-70,0,42275
05-Jan-2006,4,39068,39084,41592,41983,35341,0,0,0,0,0,1854,2229,1117,0,-70,0,1107,0,-70,0,41983
05-Jan-2006,5,38646,38675,41148,41698,34910,0,0,0,0,0,1832,2353,1004,0,-70,0,987,0,-70,0,41698
05-Jan-2006,6,38997,39042,41473,42036,35132,0,0,0,0,0,1806,2324,1004,0,-70,0,987,0,-70,0,42036
05-Jan-2006,7,38412,38433,40886,41428,34508,0,0,0,0,0,1804,2324,1004,0,-70,0,987,0,-70,0,41428
05-Jan-2006,8,37479,37513,40083,40637,33699,0,0,0,0,0,1934,2454,1019,0,-70,0,1005,0,-70,0,40637
05-Jan-2006,9,36637,36677,39242,39805,33011,0,0,0,0,0,1935,2458,1080,0,-70,0,1063,0,-70,0,39805
05-Jan-2006,10,36317,36353,38888,39441,32734,0,0,0,0,0,1901,2418,614,0,-70,0,595,0,-70,0,39441
05-Jan-2006,11,36470,36555,39386,39902,32935,0,0,0,0,0,1898,2418,-348,0,-70,0,-347,0,-70,0,39902
05-Jan-2006,12,37113,37191,39748,40208,33576,0,0,0,0,0,1722,2088,-243,0,-70,0,-240,0,-70,0,40208
05-Jan-2006,13,39761,39839,41957,42384,36134,0,0,0,0,0,875,1233,-651,0,-70,0,-645,0,-70,0,42384
05-Jan-2006,14,42721,42820,44331,44555,38942,0,0,0,0,0,229,423,-711,0,-70,0,-699,0,-70,0,44555
05-Jan-2006,15,46448,46572,47130,47253,42499,0,0,0,0,0,12,12,207,0,-70,0,209,0,-70,0,47253
05-Jan-2006,16,48935,48982,49616,49663,44879,0,0,0,0,0,11,11,945,0,-70,0,930,0,-70,0,49663
05-Jan-2006,17,50391,50431,51071,51111,46248,0,0,0,0,0,10,10,1131,0,-70,0,1117,0,-70,0,51111
05-Jan-2006,18,50250,50339,50931,51020,46161,0,0,0,0,0,11,10,1104,0,-70,0,1088,0,-70,0,51020
05-Jan-2006,19,51282,51334,52042,52092,47044,0,0,0,0,0,7,6,1429,0,-153,0,1417,0,-153,0,52092
