SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
02-JAN-2014,36,47962,47662,49311,49012,43966,1019,2434,0,3352,198,4,0,1991,1000,-216,-529,1968,1000,-216,-529,49012
02-JAN-2014,37,47243,46914,48577,48243,43333,1019,2434,0,3352,83,12,8,1991,1000,-208,-514,1967,1000,-208,-514,48243
02-JAN-2014,38,46268,46038,47552,47320,42388,1116,2434,0,3352,0,16,13,1991,1000,-195,-473,1968,1000,-195,-473,47320
02-JAN-2014,39,44923,44637,46152,45865,41156,1116,2434,0,3352,0,13,11,1991,1000,-151,-465,1968,1000,-151,-465,45865
02-JAN-2014,40,43220,42939,44445,44169,39575,1171,2434,0,3352,0,13,16,1991,1000,-147,-465,1967,1000,-147,-465,44169
02-JAN-2014,41,41687,41429,42944,42694,38148,1171,2434,0,3352,0,12,21,1991,1000,-180,-465,1968,1000,-180,-465,42694
02-JAN-2014,42,40062,39825,41249,41020,36701,1257,2434,0,3352,0,11,20,1990,1000,-152,-424,1967,1000,-152,-424,41020
02-JAN-2014,43,38276,38042,39468,39242,35069,1257,2434,0,3352,0,10,17,1990,1000,-235,-347,1967,1000,-235,-347,39242
02-JAN-2014,44,36227,36018,37331,37120,33206,1360,2434,0,3352,0,9,5,1991,1000,-248,-247,1967,1000,-248,-247,37120
02-JAN-2014,45,34456,34245,35464,35254,31565,1360,2434,0,3352,0,13,14,1987,1000,-248,-147,1966,1000,-248,-147,35254
02-JAN-2014,46,32765,32555,33672,33463,29899,1464,2434,0,3352,0,20,23,1988,1000,-247,-40,1966,1000,-247,-40,33463
02-JAN-2014,47,30670,30391,31777,31471,27923,1464,2434,0,3352,0,294,513,1795,903,-213,27,1768,903,-213,27,31471
02-JAN-2014,48,29348,29135,31006,30913,26755,1432,2434,0,3352,0,851,1345,1787,902,-192,-15,1769,902,-192,-15,30913
03-JAN-2014,1,29099,28870,30946,30726,26650,1432,2434,0,3356,0,1156,1820,1786,903,-91,26,1768,903,-91,26,30726
03-JAN-2014,2,29153,29005,31223,31090,26720,1482,2434,0,3356,0,1394,2065,1786,902,-76,76,1768,902,-76,76,31090
03-JAN-2014,3,28740,28561,30890,30934,26331,1482,2434,0,3356,0,1474,2137,1787,903,-76,85,1769,903,-76,85,30934
03-JAN-2014,4,27943,27770,30173,30153,25590,1438,2434,0,3356,0,1554,2213,1787,902,-76,150,1769,902,-76,150,30153
03-JAN-2014,5,27145,27024,29368,29402,24899,1438,2434,0,3356,0,1547,2207,1787,903,-76,258,1769,903,-76,258,29402
03-JAN-2014,6,26941,26763,29151,29135,24725,1483,2434,0,3356,0,1534,2195,1788,902,-76,335,1769,902,-76,335,29135
03-JAN-2014,7,26215,26006,28488,28587,23998,1483,2434,0,3356,0,1597,2255,1788,903,-76,335,1769,903,-76,335,28587
03-JAN-2014,8,25476,25284,27740,27855,23306,1443,2434,0,3356,0,1588,2246,1788,902,-76,335,1769,902,-76,335,27855
03-JAN-2014,9,25054,24891,27309,27454,22946,1443,2434,0,3356,0,1579,2238,1788,903,-76,335,1769,903,-76,335,27454
03-JAN-2014,10,24986,24863,27264,27448,22895,1421,2434,0,3356,0,1569,2226,1788,902,-109,335,1769,902,-109,335,27448
03-JAN-2014,11,25428,25289,27761,27930,23344,1421,2434,0,3356,0,1558,2216,1788,903,-175,335,1769,903,-175,335,27930
03-JAN-2014,12,26150,26096,28405,28646,24035,1668,2434,0,3356,0,1549,2204,1788,902,-106,332,1769,902,-106,332,28646
03-JAN-2014,13,28544,28469,30643,30631,26296,1668,2434,0,3356,0,1476,2034,1788,903,-23,311,1769,903,-23,311,30631
03-JAN-2014,14,30646,30573,32114,31980,28289,1753,2434,0,3356,0,833,1225,1788,902,-35,180,1769,902,-35,180,31980
03-JAN-2014,15,33114,33114,33822,33817,30527,1753,2434,0,3356,0,23,305,1980,719,-85,30,1968,719,-85,30,33817
03-JAN-2014,16,34967,34956,35777,35766,32252,1576,2434,0,3356,0,12,274,1990,719,-117,-81,1967,719,-117,-81,35766
03-JAN-2014,17,36834,36732,37780,37675,33924,1576,2434,15,3356,0,13,273,1992,691,-123,-210,1967,691,-123,-210,37675
03-JAN-2014,18,38159,38095,39179,39113,35160,1657,2434,71,3356,0,10,252,1991,690,-175,-235,1967,690,-175,-235,39113
03-JAN-2014,19,39403,39328,40492,40416,36245,1657,2434,238,3356,0,13,79,1992,1000,-176,-300,1967,1000,-176,-300,40416
03-JAN-2014,20,40146,40042,41270,41164,36855,1631,2434,427,3356,0,13,11,1991,1000,-176,-335,1967,1000,-176,-335,41164
03-JAN-2014,21,40521,40390,41704,41571,37096,1631,2434,578,3356,226,9,8,1991,905,-239,-335,1967,905,-239,-335,41571
03-JAN-2014,22,40643,40521,41832,41708,37090,1732,2434,647,3356,260,15,15,1992,904,-239,-335,1968,904,-239,-335,41708
03-JAN-2014,23,40903,40808,42126,42034,37255,1732,2434,672,3356,247,17,16,1991,988,-239,-367,1967,988,-239,-367,42034
03-JAN-2014,24,41462,41334,42721,42586,37729,1759,2434,648,3356,182,16,8,1991,989,-239,-404,1967,989,-239,-404,42586
03-JAN-2014,25,41942,41755,43197,43012,38185,1759,2434,665,3356,182,16,19,1991,999,-239,-400,1967,999,-239,-400,43012
03-JAN-2014,26,41898,41780,43150,43034,38111,1853,2434,519,3356,142,13,16,1991,1000,-239,-400,1967,1000,-239,-400,43034
03-JAN-2014,27,42077,41947,43335,43209,38315,1853,2434,466,3356,4,8,10,1992,1000,-250,-400,1968,1000,-250,-400,43209
03-JAN-2014,28,42040,41890,43301,43152,38305,1821,2434,451,3356,0,10,9,1992,1000,-251,-400,1967,1000,-251,-400,43152
03-JAN-2014,29,42094,41977,43361,43245,38423,1821,2434,372,3356,0,16,20,1992,1000,-251,-400,1968,1000,-251,-400,43245
03-JAN-2014,30,41829,41715,43095,42983,38196,1805,2434,236,3356,0,15,18,1991,1000,-251,-400,1967,1000,-251,-400,42983
03-JAN-2014,31,42000,41885,43264,43151,38353,1805,2434,132,3356,0,13,17,1991,873,-251,-400,1967,873,-251,-400,43151
03-JAN-2014,32,42621,42532,43885,43799,38939,1772,2434,39,3356,0,13,18,1992,872,-251,-400,1967,872,-251,-400,43799
03-JAN-2014,33,44397,44368,45719,45692,40520,1772,2434,12,3356,26,16,13,1992,872,-251,-455,1968,872,-251,-455,45692
03-JAN-2014,34,46753,46681,48146,48070,42750,1727,2434,0,3356,78,12,6,1992,872,-251,-530,1967,872,-251,-530,48070
03-JAN-2014,35,47687,47517,49079,48910,43638,1727,2434,0,3356,76,11,13,1992,976,-251,-530,1967,976,-251,-530,48910
03-JAN-2014,36,47525,47327,48917,48721,43551,1664,2434,0,3356,6,11,14,1991,976,-251,-530,1967,976,-251,-530,48721
03-JAN-2014,37,46719,46536,48113,47930,42858,1664,2434,0,3356,0,13,16,1991,951,-251,-530,1967,951,-251,-530,47930
03-JAN-2014,38,45777,45642,47171,47035,41947,1713,2434,0,3356,0,13,11,1991,951,-251,-530,1967,951,-251,-530,47035
03-JAN-2014,39,44397,44225,45792,45619,40727,1713,2434,0,3356,0,14,13,1992,1000,-251,-530,1967,1000,-251,-530,45619
03-JAN-2014,40,42825,42628,44222,44027,39291,1698,2434,0,3356,0,16,19,1991,999,-251,-530,1967,999,-251,-530,44027
03-JAN-2014,41,41236,41038,42573,42370,37754,1698,2434,0,3356,0,14,11,1991,999,-251,-472,1967,999,-251,-472,42370
03-JAN-2014,42,39649,39423,40921,40692,36357,1649,2434,0,3356,0,12,11,1991,1000,-251,-409,1967,1000,-251,-409,40692
03-JAN-2014,43,38106,37843,39371,39103,34937,1649,2434,0,3356,0,14,11,1990,999,-251,-400,1966,999,-251,-400,39103
03-JAN-2014,44,36248,36045,37512,37311,33256,1621,2434,0,3356,0,13,17,1990,1000,-251,-400,1966,1000,-251,-400,37311
03-JAN-2014,45,34675,34508,35938,35771,31773,1621,2434,0,3356,0,12,13,1990,1000,-251,-400,1966,1000,-251,-400,35771
03-JAN-2014,46,33290,33106,34488,34298,30358,1563,2434,0,3356,0,21,18,1990,999,-251,-326,1966,999,-251,-326,34298
03-JAN-2014,47,31524,31346,33367,33232,28679,1563,2434,0,3356,0,808,853,1991,1000,-251,-184,1967,1000,-251,-184,33232
03-JAN-2014,48,30295,30180,32738,32624,27574,1518,2434,0,3356,0,1442,1444,1992,1000,-251,-150,1967,1000,-251,-150,32624
04-JAN-2014,1,29909,29853,32340,32284,27296,1518,2434,0,3359,0,1430,1431,1846,926,-251,-150,1814,926,-251,-150,32284
04-JAN-2014,2,30006,29959,32368,32321,27421,1465,2434,0,3359,0,1424,1424,1842,927,-188,-150,1821,927,-188,-150,32321
04-JAN-2014,3,29545,29489,31820,31809,27032,1465,2434,0,3359,0,1365,1368,1842,926,-160,-150,1820,926,-160,-150,31809
04-JAN-2014,4,28696,28638,31002,31162,26304,1299,2434,0,3359,0,1354,1520,1843,926,-202,-150,1821,926,-202,-150,31162
04-JAN-2014,5,27894,27870,30313,30634,25603,1299,2434,0,3359,0,1533,1806,1843,926,-210,-76,1821,926,-210,-76,30634
04-JAN-2014,6,27643,27628,30029,30293,25342,1240,2434,0,3359,0,1601,1880,1843,926,-185,66,1821,926,-185,66,30293
04-JAN-2014,7,27094,27038,29357,29654,24797,1240,2434,0,3359,0,1523,1802,1843,926,-140,100,1821,926,-140,100,29654
04-JAN-2014,8,26490,26347,28804,28942,24206,1118,2434,0,3359,0,1598,1879,1843,926,-116,68,1821,926,-116,68,28942
04-JAN-2014,9,25998,25740,28311,28443,23771,1118,2434,0,3359,0,1575,1965,1842,926,-138,0,1821,926,-138,0,28443
04-JAN-2014,10,25865,25600,28189,28314,23632,861,2434,0,3359,0,1562,1953,1842,926,-162,0,1821,926,-162,0,28314
04-JAN-2014,11,25976,25712,28322,28445,23731,861,2434,0,3359,0,1550,1937,1842,926,-188,-8,1821,926,-188,-8,28445
04-JAN-2014,12,26389,26134,28832,28705,24069,776,2434,0,3359,0,1550,1677,1842,926,-169,-124,1821,926,-169,-124,28705
04-JAN-2014,13,27642,27396,30030,29948,25182,776,2434,0,3359,0,1498,1616,1842,926,-90,-200,1821,926,-90,-200,29948
04-JAN-2014,14,28570,28263,30189,29965,26074,788,2434,0,3359,0,807,874,1838,926,-20,-192,1820,926,-20,-192,29965
04-JAN-2014,15,29749,29600,30676,30528,27123,788,2434,0,3359,0,19,21,1989,1000,-70,-238,1967,1000,-70,-238,30528
04-JAN-2014,16,30849,30753,31876,31783,28112,758,2434,0,3359,0,12,9,1991,999,-139,-276,1967,999,-139,-276,31783
04-JAN-2014,17,32618,32478,33750,33616,29718,758,2434,0,3359,0,8,13,1991,1000,-160,-364,1967,1000,-160,-364,33616
04-JAN-2014,18,34370,34297,35539,35471,31312,823,2434,16,3359,0,14,17,1991,999,-181,-374,1967,999,-181,-374,35471
04-JAN-2014,19,36431,36354,37523,37450,33168,823,2434,39,3359,0,13,16,1992,1000,-114,-365,1967,1000,-114,-365,37450
04-JAN-2014,20,37626,37524,38722,38627,34274,718,2434,81,3359,0,14,20,1991,1000,-107,-375,1967,1000,-107,-375,38627
04-JAN-2014,21,38750,38589,39908,39755,35218,718,2434,131,3359,0,14,22,1991,999,-169,-375,1967,999,-169,-375,39755
04-JAN-2014,22,39445,39252,40623,40436,35785,677,2434,162,3359,0,15,22,1991,1000,-188,-375,1967,1000,-188,-375,40436
04-JAN-2014,23,40065,39828,41324,41090,36302,677,2434,160,3359,105,13,17,1992,1000,-233,-413,1967,1000,-233,-413,41090
04-JAN-2014,24,40262,40054,41530,41329,36433,607,2434,183,3359,186,15,22,1991,1000,-233,-420,1967,1000,-233,-420,41329
04-JAN-2014,25,40502,40276,41788,41568,36655,607,2434,172,3359,186,15,20,1991,999,-251,-420,1967,999,-251,-420,41568
04-JAN-2014,26,40484,40268,41769,41559,36581,490,2434,154,3359,186,14,20,1991,1000,-251,-420,1967,1000,-251,-420,41559
04-JAN-2014,27,40288,40001,41573,41293,36382,490,2434,144,3359,117,14,21,1991,1000,-251,-420,1967,1000,-251,-420,41293
04-JAN-2014,28,40178,39935,41437,41203,36302,460,2434,142,3359,0,14,19,1992,999,-225,-420,1967,999,-225,-420,41203
04-JAN-2014,29,40046,39793,41301,41051,36226,460,2434,127,3359,0,9,10,1991,1000,-226,-420,1967,1000,-226,-420,41051
04-JAN-2014,30,39811,39602,41053,40847,36024,479,2434,98,3359,0,6,7,1992,1000,-216,-420,1967,1000,-216,-420,40847
04-JAN-2014,31,40028,39831,41307,41116,36187,479,2434,66,3359,0,8,11,1991,999,-251,-420,1967,999,-251,-420,41116
04-JAN-2014,32,40604,40445,41886,41731,36740,391,2434,39,3359,105,11,13,1991,1000,-251,-420,1967,1000,-251,-420,41731
04-JAN-2014,33,42389,42320,43627,43559,38302,391,2434,40,3359,126,14,19,1991,999,-204,-420,1967,999,-204,-420,43559
04-JAN-2014,34,44608,44542,45875,45812,40330,380,2434,0,3359,126,14,17,1992,1000,-233,-420,1967,1000,-233,-420,45812
04-JAN-2014,35,45803,45692,47089,46980,41421,380,2434,0,3359,126,10,5,1992,1000,-217,-459,1967,1000,-217,-459,46980
04-JAN-2014,36,45716,45562,47057,46901,41366,407,2434,0,3359,126,8,5,1992,999,-203,-530,1967,999,-203,-530,46901
04-JAN-2014,37,45280,45044,46667,46430,41021,407,2434,0,3359,126,8,7,1992,1000,-249,-530,1967,1000,-249,-530,46430
04-JAN-2014,38,44044,43863,45426,45246,39831,411,2434,0,3359,126,13,13,1992,999,-239,-530,1967,999,-239,-530,45246
04-JAN-2014,39,42952,42630,44349,44027,38852,411,2434,0,3359,126,16,14,1992,1000,-251,-530,1967,1000,-251,-530,44027
04-JAN-2014,40,41574,41293,42970,42690,37597,407,2434,0,3359,40,15,17,1992,1000,-251,-530,1967,1000,-251,-530,42690
04-JAN-2014,41,40350,40096,41700,41450,36447,407,2434,0,3359,0,16,18,1991,999,-204,-530,1967,999,-204,-530,41450
04-JAN-2014,42,38992,38701,40249,39960,35293,432,2434,0,3359,0,11,15,1991,1000,-173,-473,1967,1000,-173,-473,39960
04-JAN-2014,43,37601,37337,38869,38609,34033,432,2434,0,3359,0,10,13,1992,1000,-222,-436,1968,1000,-222,-436,38609
04-JAN-2014,44,36254,36006,37503,37260,32828,427,2434,0,3359,0,11,15,1991,1000,-200,-438,1967,1000,-200,-438,37260
04-JAN-2014,45,34856,34630,36159,35933,31491,427,2434,0,3359,0,12,13,1991,999,-246,-445,1967,999,-246,-445,35933
04-JAN-2014,46,33849,33671,35149,34975,30429,445,2434,0,3359,0,14,18,1991,1000,-196,-490,1967,1000,-196,-490,34975
04-JAN-2014,47,32301,32086,34039,33850,28970,445,2434,0,3359,0,395,419,1893,952,-219,-524,1866,952,-219,-524,33850
04-JAN-2014,48,31235,31118,33059,32940,28032,488,2434,0,3359,0,579,584,1888,952,-197,-448,1866,952,-197,-448,32940
05-JAN-2014,1,30984,30864,32473,32234,27887,488,2434,0,3363,0,335,335,1888,951,-182,-372,1867,951,-182,-372,32234
05-JAN-2014,2,31033,30860,32714,32476,28054,499,2434,0,3363,0,426,427,1888,952,-218,-437,1867,952,-218,-437,32476
