SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
02-JAN-2012,16,27377,27413,28409,28647,24836,1070,1866,4,1128,0,12,390,1738,-420,0,0,1714,-420,0,0,28647
02-JAN-2012,17,28335,28416,29185,29181,25733,1070,1866,4,1128,0,15,169,1749,-235,0,0,1726,-235,0,0,29181
02-JAN-2012,18,29702,29772,30551,30536,27082,1046,1866,5,1128,0,13,29,1745,-236,0,0,1721,-236,0,0,30536
02-JAN-2012,19,31480,31575,32093,32191,28707,1046,1866,23,1128,0,13,16,1584,129,0,0,1562,129,0,0,32191
02-JAN-2012,20,33009,33114,33622,33730,30071,1209,1866,41,1128,0,13,16,1583,129,0,0,1563,129,0,0,33730
02-JAN-2012,21,34319,34441,34932,35057,31181,1209,1866,67,1128,0,13,16,1746,279,0,0,1724,279,0,0,35057
02-JAN-2012,22,35049,35179,35662,35795,31793,1204,1866,93,1128,0,13,16,1748,279,0,0,1724,279,0,0,35795
02-JAN-2012,23,35732,35841,36345,36457,32339,1204,1866,107,1128,0,13,16,1749,289,0,0,1725,289,0,0,36457
02-JAN-2012,24,36088,36225,36701,36841,32585,1273,1866,121,1128,0,13,16,1748,289,0,0,1725,289,0,0,36841
02-JAN-2012,25,36433,36574,37046,37190,32862,1273,1866,125,1128,0,13,16,1747,529,0,0,1725,529,0,0,37190
02-JAN-2012,26,36514,36637,37126,37253,32889,1382,1866,129,1128,0,12,16,1748,530,0,0,1725,530,0,0,37253
02-JAN-2012,27,36356,36421,36968,37036,32738,1382,1866,118,1128,0,12,15,1748,564,0,0,1725,564,0,0,37036
02-JAN-2012,28,36274,36294,36882,36906,32674,1332,1866,107,1128,0,8,12,1748,564,0,0,1725,564,0,0,36906
02-JAN-2012,29,36321,36398,36929,37009,32769,1332,1866,89,1128,0,8,12,1747,279,0,0,1725,279,0,0,37009
02-JAN-2012,30,36326,36399,36934,37011,32779,1312,1866,71,1128,0,8,12,1748,280,0,0,1725,280,0,0,37011
02-JAN-2012,31,37046,37073,37892,37836,33417,1312,1866,47,1128,0,8,12,1619,-238,0,0,1597,-238,0,0,37836
02-JAN-2012,32,38131,38196,38979,38961,34466,1218,1866,23,1128,0,10,14,1618,-238,0,0,1597,-238,0,0,38961
02-JAN-2012,33,41034,41177,41642,41791,37126,1218,1866,12,1128,38,8,1,1747,156,0,0,1725,156,0,0,41791
02-JAN-2012,34,44372,44484,44979,45090,40253,1263,1866,1,1128,128,7,2,1748,167,0,0,1725,167,0,0,45090
02-JAN-2012,35,45724,45861,46331,46471,41519,1263,1866,1,1128,128,7,5,1748,958,0,0,1725,958,0,0,46471
02-JAN-2012,36,45757,45884,46366,46489,41611,1133,1866,0,1128,128,9,5,1748,993,0,0,1725,993,0,0,46489
02-JAN-2012,37,45105,45199,45717,45812,41083,1133,1866,0,1128,61,12,13,1747,992,0,0,1725,992,0,0,45812
02-JAN-2012,38,44203,44279,44815,44894,40221,1241,1866,0,1128,0,12,15,1747,992,0,0,1725,992,0,0,44894
02-JAN-2012,39,42980,43042,43590,43660,39084,1241,1866,0,1128,0,10,9,1748,993,0,0,1725,993,0,0,43660
02-JAN-2012,40,41560,41577,42170,42194,37775,1204,1866,0,1128,0,10,10,1748,992,0,0,1725,992,0,0,42194
02-JAN-2012,41,40406,40415,41016,41030,36752,1204,1866,0,1128,0,10,12,1748,700,0,0,1725,700,0,0,41030
02-JAN-2012,42,39094,39101,39704,39716,35481,1202,1866,0,1128,0,10,3,1748,699,0,0,1725,699,0,0,39716
02-JAN-2012,43,37857,37895,38464,38500,34389,1202,1866,0,1128,0,7,1,1748,702,0,0,1725,702,0,0,38500
02-JAN-2012,44,35963,35988,36571,36600,32653,1103,1866,0,1128,0,8,12,1748,703,0,0,1725,703,0,0,36600
02-JAN-2012,45,34321,34339,34929,34951,31071,1103,1866,0,1128,0,8,12,1746,693,0,0,1724,693,0,0,34951
02-JAN-2012,46,32754,32837,33370,33452,29427,1235,1866,0,1128,0,16,15,1747,692,0,0,1724,692,0,0,33452
02-JAN-2012,47,31106,31150,32053,32098,27857,1235,1866,0,1128,0,347,349,1748,993,0,0,1725,993,0,0,32098
02-JAN-2012,48,29678,29728,31016,31068,26571,1235,1866,0,1128,0,738,740,1748,992,0,0,1725,992,0,0,31068
03-JAN-2012,1,29841,29881,31184,31228,26832,1235,1866,0,1133,0,743,747,1748,993,0,0,1725,993,0,0,31228
03-JAN-2012,2,29640,29691,30983,31190,26679,1277,1866,0,1133,0,743,899,1748,993,0,0,1720,993,0,0,31190
03-JAN-2012,3,29322,29368,31139,31344,26388,1277,1866,0,1133,0,1217,1376,1748,992,0,0,1725,992,0,0,31344
03-JAN-2012,4,28428,28475,30267,30470,25572,1250,1866,0,1133,0,1239,1395,1748,993,0,0,1725,993,0,0,30470
03-JAN-2012,5,28032,28109,29926,30159,25274,1250,1866,0,1133,0,1294,1450,1748,992,0,0,1725,992,0,0,30159
03-JAN-2012,6,27899,27948,29885,30091,25116,1372,1866,0,1133,0,1386,1543,1749,993,0,0,1725,993,0,0,30091
03-JAN-2012,7,27309,27315,29539,29815,24510,1372,1866,0,1133,0,1630,1901,1749,992,0,0,1725,992,0,0,29815
03-JAN-2012,8,26508,26557,28867,29275,23768,1411,1866,0,1133,0,1759,2119,1749,993,0,0,1725,993,0,0,29275
03-JAN-2012,9,26023,26091,28373,28870,23399,1411,1866,0,1133,0,1750,2179,1749,993,0,0,1725,993,0,0,28870
03-JAN-2012,10,25981,26026,28317,28790,23412,1446,1866,0,1133,0,1736,2164,1750,992,0,0,1725,992,0,0,28790
03-JAN-2012,11,26428,26363,28403,28858,23950,1446,1866,0,1133,0,1375,1763,1550,682,0,0,1528,682,0,0,28858
03-JAN-2012,12,27508,27448,29508,29723,25000,1370,1866,0,1133,0,1400,1590,1549,682,0,0,1528,682,0,0,29723
03-JAN-2012,13,30348,30317,31411,31433,27714,1370,1866,0,1133,0,463,463,1742,102,0,0,1720,102,0,0,31433
03-JAN-2012,14,33094,33038,33706,33657,30345,1497,1866,0,1133,0,12,19,1749,101,0,0,1726,101,0,0,33657
03-JAN-2012,15,36238,36114,37239,37029,33339,1497,1866,0,1133,0,13,18,1749,-388,0,0,1726,-388,0,0,37029
03-JAN-2012,16,38411,38267,39411,39179,35478,1423,1866,1,1133,0,12,14,1749,-388,0,0,1726,-388,0,0,39179
03-JAN-2012,17,40180,39993,40794,40609,37102,1423,1866,1,1133,0,13,16,1749,-1,0,0,1726,-1,0,0,40609
03-JAN-2012,18,41087,40913,41700,41526,37984,1421,1866,1,1133,0,12,12,1749,-1,0,0,1726,-1,0,0,41526
03-JAN-2012,19,42366,42225,42978,42841,39216,1421,1866,5,1133,0,12,20,1750,368,0,0,1726,368,0,0,42841
03-JAN-2012,20,43375,43213,43988,43832,40128,1503,1866,9,1133,0,13,20,1751,370,0,0,1726,370,0,0,43832
03-JAN-2012,21,44015,43903,44628,44522,40637,1503,1866,13,1133,0,13,19,1751,465,0,0,1726,465,0,0,44522
03-JAN-2012,22,44541,44391,45154,45008,41138,1566,1866,18,1133,0,13,18,1748,465,0,0,1722,465,0,0,45008
03-JAN-2012,23,45060,44909,45673,45526,41566,1566,1866,22,1133,0,13,17,1694,677,0,0,1670,677,0,0,45526
03-JAN-2012,24,45485,45349,46093,45963,41837,1564,1866,27,1133,0,8,14,1694,677,0,0,1670,677,0,0,45963
03-JAN-2012,25,45931,45805,46539,46416,42211,1564,1866,42,1133,0,8,12,1667,658,0,0,1642,658,0,0,46416
03-JAN-2012,26,45691,45574,46296,46179,41893,1488,1866,57,1133,0,5,3,1666,658,0,0,1642,658,0,0,46179
03-JAN-2012,27,45249,45239,45856,45851,41461,1488,1866,70,1133,0,7,12,1748,456,0,0,1724,456,0,0,45851
03-JAN-2012,28,44855,44878,45463,45489,41085,1540,1866,84,1133,0,8,12,1748,456,0,0,1724,456,0,0,45489
03-JAN-2012,29,44962,44928,45570,45540,41217,1540,1866,68,1133,0,8,12,1743,444,0,0,1720,444,0,0,45540
03-JAN-2012,30,44784,44779,45392,45391,41047,1486,1866,52,1133,0,8,12,1745,444,0,0,1720,444,0,0,45391
03-JAN-2012,31,44774,44770,45382,45382,40941,1486,1866,36,1133,0,8,12,1458,107,0,0,1436,107,0,0,45382
03-JAN-2012,32,45614,45551,46222,46164,41787,1566,1866,21,1133,0,8,13,1456,107,0,0,1438,107,0,0,46164
03-JAN-2012,33,47625,47587,48234,48198,43612,1566,1866,11,1133,0,9,11,1749,637,0,0,1725,637,0,0,48198
03-JAN-2012,34,50219,50189,50830,50804,46003,1503,1866,1,1133,0,11,15,1749,637,0,0,1725,637,0,0,50804
03-JAN-2012,35,51352,51347,51962,51960,47006,1503,1866,1,1133,0,10,13,1748,992,0,0,1725,992,0,0,51960
03-JAN-2012,36,51046,51018,51657,51631,46768,1516,1866,1,1133,0,11,13,1748,993,0,0,1725,993,0,0,51631
03-JAN-2012,37,50383,50295,50994,50911,46214,1516,1866,1,1133,0,11,16,1735,992,0,0,1712,992,0,0,50911
03-JAN-2012,38,49522,49414,50129,50025,45369,1496,1866,0,1133,0,7,11,1735,993,0,0,1712,993,0,0,50025
03-JAN-2012,39,48074,47966,48682,48578,44036,1496,1866,0,1133,0,8,9,1748,993,0,0,1725,993,0,0,48578
03-JAN-2012,40,46542,46463,47150,47076,42609,1493,1866,0,1133,0,8,3,1748,992,0,0,1725,992,0,0,47076
03-JAN-2012,41,45298,45172,45905,45777,41370,1493,1866,0,1133,0,7,3,1748,874,0,0,1725,874,0,0,45777
03-JAN-2012,42,43250,43210,43859,43823,39527,1477,1866,0,1133,0,9,12,1747,874,0,0,1725,874,0,0,43823
03-JAN-2012,43,41783,41701,42395,42315,38121,1477,1866,0,1133,0,12,14,1747,993,0,0,1725,993,0,0,42315
03-JAN-2012,44,39528,39454,40140,40070,36034,1451,1866,0,1133,0,12,14,1747,992,0,0,1725,992,0,0,40070
03-JAN-2012,45,37323,37292,37937,37906,33932,1451,1866,0,1133,0,14,14,1747,993,0,0,1725,993,0,0,37906
03-JAN-2012,46,35333,35290,35946,35908,31942,1506,1866,0,1133,0,13,18,1747,992,0,0,1725,992,0,0,35908
03-JAN-2012,47,33114,33096,33812,33799,29812,1506,1866,0,1133,0,98,105,1748,993,0,0,1725,993,0,0,33799
03-JAN-2012,48,31701,31758,33045,33103,28541,1506,1866,0,1133,0,744,965,1749,993,0,0,1725,993,0,0,33103
04-JAN-2012,1,32014,31867,33553,33413,28772,1506,1866,0,1139,0,939,1203,1748,992,0,0,1725,992,0,0,33413
04-JAN-2012,2,31933,31772,33522,33371,28710,1518,1866,0,1139,0,989,1253,1748,993,0,0,1725,993,0,0,33371
04-JAN-2012,3,31639,31479,33475,33326,28428,1518,1866,0,1139,0,1236,1338,1749,993,0,0,1725,993,0,0,33326
04-JAN-2012,4,30890,30730,32883,32882,27791,1459,1866,0,1139,0,1393,1561,1748,992,0,0,1725,992,0,0,32882
04-JAN-2012,5,30172,30205,32159,32351,27369,1459,1866,0,1139,0,1387,1546,1749,993,0,0,1724,993,0,0,32351
04-JAN-2012,6,30040,30076,31918,32111,27207,1443,1866,0,1139,0,1278,1435,1749,992,0,0,1725,992,0,0,32111
04-JAN-2012,7,29477,29489,31367,31541,26620,1443,1866,0,1139,0,1290,1452,1749,993,0,0,1725,993,0,0,31541
04-JAN-2012,8,28824,28875,31037,31244,25987,1443,1866,0,1139,0,1613,1806,1748,992,0,0,1725,992,0,0,31244
04-JAN-2012,9,28336,28383,30689,30891,25582,1443,1866,0,1139,0,1753,2023,1750,993,0,0,1725,993,0,0,30891
04-JAN-2012,10,28313,28321,30647,30832,25600,1432,1866,0,1139,0,1734,2122,1749,992,0,0,1725,992,0,0,30832
04-JAN-2012,11,28662,28678,30713,30877,25960,1432,1866,0,1139,0,1451,1775,1620,993,0,0,1596,993,0,0,30877
04-JAN-2012,12,29853,29887,31464,31499,27095,1427,1866,4,1139,0,1011,1204,1618,971,0,0,1596,971,0,0,31499
04-JAN-2012,13,32781,32842,33452,33514,29892,1427,1866,4,1139,0,71,156,1552,338,0,0,1529,338,0,0,33514
04-JAN-2012,14,35888,35936,36496,36548,32825,1385,1866,4,1139,0,8,10,1550,338,0,0,1531,338,0,0,36548
04-JAN-2012,15,39592,39690,40201,40298,36281,1385,1866,5,1139,0,9,6,1288,451,0,0,1267,451,0,0,40298
04-JAN-2012,16,42016,42008,42627,42620,38464,1368,1866,5,1139,0,11,12,1286,451,0,0,1268,451,0,0,42620
04-JAN-2012,17,43067,43059,43680,43676,39409,1368,1866,5,1139,0,13,16,1375,876,0,0,1357,876,0,0,43676
04-JAN-2012,18,43254,43396,43867,44015,39751,1349,1866,5,1139,0,13,19,1373,876,0,0,1357,876,0,0,44015
04-JAN-2012,19,44312,44387,44924,45004,40659,1349,1866,18,1139,0,12,13,1362,789,0,0,1346,789,0,0,45004
04-JAN-2012,20,44675,44708,45285,45324,40862,1475,1866,31,1139,0,10,13,1362,789,0,0,1346,789,0,0,45324
04-JAN-2012,21,44929,44948,45537,45558,40995,1475,1866,41,1139,0,8,10,1343,289,0,0,1326,289,0,0,45558
04-JAN-2012,22,45369,45364,45978,45975,41342,1482,1866,52,1139,0,9,12,1342,289,0,0,1326,289,0,0,45975
04-JAN-2012,23,45776,45745,46388,46365,41654,1482,1866,57,1139,0,12,20,1358,825,0,0,1342,825,0,0,46365
04-JAN-2012,24,46022,46037,46637,46654,41813,1501,1866,62,1139,0,15,21,1358,824,0,0,1342,824,0,0,46654
04-JAN-2012,25,46388,46421,47000,47034,42124,1501,1866,56,1139,0,12,13,1700,477,0,0,1683,477,0,0,47034
04-JAN-2012,26,46419,46465,47028,47083,42068,1509,1866,51,1139,0,9,9,1651,477,0,0,1629,477,0,0,47083
04-JAN-2012,27,46427,46432,47036,47049,42087,1509,1866,44,1139,0,9,13,1266,477,0,0,1250,477,0,0,47049
04-JAN-2012,28,46365,46383,46971,46998,42043,1526,1866,38,1139,0,6,10,1266,477,0,0,1250,477,0,0,46998
04-JAN-2012,29,46581,46599,47195,47219,42324,1526,1866,30,1139,0,14,14,1600,485,0,0,1584,485,0,0,47219
04-JAN-2012,30,46563,46585,47178,47204,42294,1517,1866,22,1139,0,15,18,1635,485,0,0,1616,485,0,0,47204
04-JAN-2012,31,46665,46662,47280,47282,42347,1517,1866,15,1139,0,15,20,1596,107,0,0,1578,107,0,0,47282
04-JAN-2012,32,47968,48016,48581,48631,43597,1517,1866,7,1139,0,13,14,1634,129,0,0,1616,129,0,0,48631
04-JAN-2012,33,50205,50267,50820,50884,45666,1517,1866,4,1139,0,15,15,1745,851,0,0,1725,851,0,0,50884
04-JAN-2012,34,51400,51580,52017,52200,46729,1560,1866,0,1139,0,17,21,1747,851,0,0,1725,851,0,0,52200
04-JAN-2012,35,51763,51908,52376,52523,47057,1560,1866,0,1139,0,13,17,1748,992,0,0,1725,992,0,0,52523
04-JAN-2012,36,51504,51528,52116,52145,46770,1548,1866,0,1139,0,12,15,1748,993,0,0,1725,993,0,0,52145
04-JAN-2012,37,51051,50978,51662,51586,46356,1548,1866,0,1139,0,11,6,1748,993,0,0,1725,993,0,0,51586
04-JAN-2012,38,50284,50214,50891,50819,45647,1563,1866,0,1139,0,7,4,1748,992,0,0,1725,992,0,0,50819
04-JAN-2012,39,48837,48706,49444,49315,44337,1563,1866,0,1139,0,7,3,1749,993,0,0,1725,993,0,0,49315
04-JAN-2012,40,47496,47387,48101,47993,43097,1559,1866,0,1139,0,5,6,1748,993,0,0,1725,993,0,0,47993
04-JAN-2012,41,45913,45819,46521,46431,41631,1559,1866,0,1139,0,8,7,1669,842,0,0,1646,842,0,0,46431
04-JAN-2012,42,44112,44040,44720,44655,40101,1584,1866,0,1139,0,8,10,1669,842,0,0,1646,842,0,0,44655
04-JAN-2012,43,42456,42169,43063,42782,38350,1584,1866,0,1139,0,7,10,1646,993,0,0,1623,993,0,0,42782
04-JAN-2012,44,39717,39727,40325,40343,36157,1574,1866,0,1139,0,8,8,1645,992,0,0,1623,992,0,0,40343
04-JAN-2012,45,38055,38053,38664,38663,34546,1574,1866,0,1139,0,9,7,1748,993,0,0,1725,993,0,0,38663
04-JAN-2012,46,36023,36013,36637,36633,32521,1580,1866,0,1139,0,14,20,1748,993,0,0,1725,993,0,0,36633
04-JAN-2012,47,33865,33843,34652,34634,30492,1580,1866,0,1139,0,187,191,1748,993,0,0,1725,993,0,0,34634
04-JAN-2012,48,32469,32427,33643,33605,29236,1580,1866,0,1139,0,574,578,1749,992,0,0,1725,992,0,0,33605
05-JAN-2012,1,32545,32442,33721,33624,29432,1580,1866,0,1144,0,576,583,1748,993,0,0,1725,993,0,0,33624
05-JAN-2012,2,32697,32515,33921,33744,29623,1580,1866,0,1144,0,624,629,1749,993,0,0,1719,993,0,0,33744
05-JAN-2012,3,32401,32219,34148,33967,29366,1580,1866,0,1144,0,1147,1148,1749,993,0,0,1725,993,0,0,33967
05-JAN-2012,4,31523,31332,33441,33251,28581,1565,1866,0,1144,0,1318,1319,1750,992,0,0,1725,992,0,0,33251
05-JAN-2012,5,30827,30676,32975,32826,27948,1565,1866,0,1144,0,1548,1550,1749,993,0,0,1725,993,0,0,32826
05-JAN-2012,6,30448,30440,32596,32589,27765,1488,1866,0,1144,0,1548,1549,1749,993,0,0,1725,993,0,0,32589
05-JAN-2012,7,29906,29746,31909,31759,26969,1488,1866,0,1144,0,1403,1413,1749,992,0,0,1725,992,0,0,31759
05-JAN-2012,8,29084,29053,31398,31523,26196,1441,1866,0,1144,0,1714,1869,1749,993,0,0,1725,993,0,0,31523
05-JAN-2012,9,28610,28591,31071,31208,25827,1441,1866,0,1144,0,1861,2017,1749,993,0,0,1725,993,0,0,31208
05-JAN-2012,10,28467,28470,30900,31054,25722,1554,1866,0,1144,0,1833,1984,1749,992,0,0,1725,992,0,0,31054
05-JAN-2012,11,28921,28903,31337,31320,26163,1554,1866,0,1144,0,1816,1869,1748,993,0,0,1725,993,0,0,31320
05-JAN-2012,12,29966,29946,32057,32035,27136,1552,1866,2,1144,0,1491,1629,1748,993,0,0,1725,993,0,0,32035
05-JAN-2012,13,32927,32892,34408,34376,29937,1552,1866,3,1144,0,881,884,1740,586,0,0,1717,586,0,0,34376
05-JAN-2012,14,35953,35888,36563,36501,32822,1556,1866,3,1144,0,10,12,1740,586,0,0,1717,586,0,0,36501
05-JAN-2012,15,39678,39743,40291,40359,36279,1556,1866,3,1144,0,13,16,1632,830,0,0,1609,830,0,0,40359
