SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,I014_ND,TSD,I014_TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,I014_PUMP_STORAGE_PUMPING,FRENCH_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,I014_FRENCH_FLOW,I014_BRITNED_FLOW,I014_MOYLE_FLOW,I014_EAST_WEST_FLOW,I014_TSD.1
01-Jan-2007,20,30514,30653,31117,31258,27789,0,0,0,0,0,3,5,1535,0,16,0,1524,0,16,0,31258
01-Jan-2007,21,32059,32201,32662,32806,29161,0,0,0,0,0,3,5,1841,0,16,0,1824,0,16,0,32806
01-Jan-2007,22,33334,33431,33937,34036,30175,0,0,0,0,0,3,5,1841,0,16,0,1824,0,16,0,34036
01-Jan-2007,23,34501,34623,35104,35228,31135,0,0,0,0,0,3,5,1841,0,16,0,1824,0,16,0,35228
01-Jan-2007,24,35436,35589,36039,36193,31936,0,0,0,0,0,3,5,1841,0,16,0,1824,0,16,0,36193
01-Jan-2007,25,36471,36613,37074,37217,32836,0,0,0,0,0,3,4,1841,0,16,0,1824,0,16,0,37217
01-Jan-2007,26,36826,36983,37429,37588,33123,0,0,0,0,0,3,5,1841,0,16,0,1823,0,16,0,37588
01-Jan-2007,27,36963,37112,37566,37715,33235,0,0,0,0,0,3,3,1841,0,16,0,1824,0,16,0,37715
01-Jan-2007,28,37346,37404,37948,38007,33558,0,0,0,0,0,2,3,1841,0,16,0,1823,0,16,0,38007
01-Jan-2007,29,37674,37754,38276,38359,33933,0,0,0,0,0,2,3,1841,0,16,0,1824,0,16,0,38359
01-Jan-2007,30,37708,37813,38310,38417,33964,0,0,0,0,0,2,3,1841,0,16,0,1824,0,16,0,38417
01-Jan-2007,31,38243,38337,38847,38942,34452,0,0,0,0,0,4,2,1841,0,16,0,1823,0,16,0,38942
01-Jan-2007,32,39455,39565,40057,40170,35680,0,0,0,0,0,2,3,1840,0,16,0,1824,0,16,0,40170
01-Jan-2007,33,41437,41523,42049,42135,37498,0,0,0,0,0,12,12,1840,0,16,0,1824,0,16,0,42135
01-Jan-2007,34,43472,43607,44179,44313,39370,0,0,0,0,0,9,7,1905,0,-98,0,1889,0,-98,0,44313
01-Jan-2007,35,44131,44272,44859,45000,40039,0,0,0,0,124,14,10,1994,0,-114,0,1976,0,-114,0,45000
01-Jan-2007,36,43810,43939,44536,44662,39827,0,0,0,0,115,12,10,1994,0,-114,0,1976,0,-114,0,44662
01-Jan-2007,37,43489,43625,44214,44348,39588,0,0,0,0,0,11,10,1920,0,-114,0,1902,0,-114,0,44348
01-Jan-2007,38,42679,42807,43405,43530,38789,0,0,0,0,0,12,10,1840,0,-114,0,1824,0,-114,0,43530
01-Jan-2007,39,42032,42137,42758,42861,38206,0,0,0,0,0,12,9,1915,0,-114,0,1899,0,-114,0,42861
01-Jan-2007,40,41193,41355,41921,42080,37451,0,0,0,0,0,14,6,1916,0,-114,0,1898,0,-114,0,42080
01-Jan-2007,41,41022,41146,41744,41868,37198,0,0,0,0,0,8,1,1916,0,-114,0,1899,0,-114,0,41868
01-Jan-2007,42,39996,40089,40722,40793,36278,0,0,0,0,0,12,7,1916,0,-114,0,1898,0,-114,0,40793
01-Jan-2007,43,39157,39245,39829,39855,35507,0,0,0,0,0,10,1,1916,0,-62,0,1900,0,-62,0,39855
01-Jan-2007,44,37824,37902,38433,38512,34247,0,0,0,0,0,9,10,1921,0,16,0,1903,0,16,0,38512
01-Jan-2007,45,36427,36522,37035,37140,32831,0,0,0,0,0,8,14,1920,0,16,0,1903,0,16,0,37140
01-Jan-2007,46,35987,36116,36606,36741,32335,0,0,0,0,0,19,19,1749,0,16,0,1726,0,16,0,36741
01-Jan-2007,47,34225,34302,35693,35772,30691,0,0,0,0,0,868,870,1012,0,16,0,997,0,16,0,35772
01-Jan-2007,48,33022,33069,34755,34928,29632,0,0,0,0,0,1133,1258,800,0,16,0,790,0,16,0,34928
02-Jan-2007,1,33384,33434,34701,34882,30096,0,0,0,0,0,717,848,801,0,16,0,791,0,16,0,34882
02-Jan-2007,2,33221,33255,34647,34807,29995,0,0,0,0,0,826,952,801,0,16,0,789,0,16,0,34807
02-Jan-2007,3,32967,33001,34429,34589,29740,0,0,0,0,0,862,988,800,0,16,0,790,0,16,0,34589
02-Jan-2007,4,32355,32415,33870,34056,29114,0,0,0,0,0,915,1042,801,0,16,0,787,0,16,0,34056
02-Jan-2007,5,32068,32096,33544,33702,28837,0,0,0,0,0,876,1006,800,0,16,0,790,0,16,0,33702
02-Jan-2007,6,32160,32199,33630,33953,28861,0,0,0,0,0,870,1155,801,0,16,0,790,0,16,0,33953
02-Jan-2007,7,31450,31445,33252,33531,28102,0,0,0,0,0,1202,1485,801,0,16,0,790,0,16,0,33531
02-Jan-2007,8,30528,30604,32400,32606,27297,0,0,0,0,0,1272,1402,801,0,16,0,791,0,16,0,32606
02-Jan-2007,9,29872,29939,31915,32253,26783,0,0,0,0,0,1443,1714,800,0,16,0,790,0,16,0,32253
02-Jan-2007,10,29667,29754,31588,32106,26639,0,0,0,0,0,1321,1752,801,0,16,0,790,0,16,0,32106
02-Jan-2007,11,30003,30032,31705,32205,27035,0,0,0,0,0,1102,1573,799,0,16,0,790,0,16,0,32205
02-Jan-2007,12,30720,30777,32369,32860,27821,0,0,0,0,0,1049,1483,802,0,16,0,790,0,16,0,32860
02-Jan-2007,13,33084,33135,34462,34877,30232,0,0,0,0,0,778,1141,390,0,16,0,385,0,16,0,34877
02-Jan-2007,14,35385,35457,36787,37237,32496,0,0,0,0,0,772,1131,97,0,-30,0,91,0,-30,0,37237
02-Jan-2007,15,37878,37979,39817,40207,34969,0,0,0,0,0,11,367,-1191,0,-137,0,-1181,0,-137,0,40207
02-Jan-2007,16,39416,39487,41305,41723,36588,0,0,0,0,0,9,367,-1131,0,-149,0,-1117,0,-149,0,41723
02-Jan-2007,17,41018,41109,42902,43234,38193,0,0,0,0,0,9,256,-1126,0,-149,0,-1113,0,-149,0,43234
02-Jan-2007,18,42486,42580,44371,44703,39667,0,0,0,0,0,9,254,-1127,0,-149,0,-1113,0,-149,0,44703
02-Jan-2007,19,44051,44128,45885,46051,41090,0,0,0,0,0,8,159,-1077,0,-149,0,-1064,0,-149,0,46051
02-Jan-2007,20,45227,45204,47061,47029,42120,0,0,0,0,0,8,160,-1077,0,-149,0,-1065,0,-149,0,47029
02-Jan-2007,21,45833,45775,47668,47603,42526,0,0,0,0,0,9,163,-1077,0,-149,0,-1064,0,-149,0,47603
02-Jan-2007,22,46270,46324,48105,48155,42813,0,0,0,0,0,8,159,-1078,0,-149,0,-1064,0,-149,0,48155
02-Jan-2007,23,46815,46911,48505,48739,43202,0,0,0,0,0,9,146,-932,0,-149,0,-920,0,-149,0,48739
02-Jan-2007,24,47213,47368,48586,49197,43507,0,0,0,0,0,10,11,-614,0,-149,0,-608,0,-149,0,49197
02-Jan-2007,25,47540,47633,48913,49461,43745,0,0,0,0,0,10,11,-614,0,-149,0,-608,0,-149,0,49461
02-Jan-2007,26,47536,47550,48909,49379,43695,0,0,0,0,0,10,11,-614,0,-149,0,-609,0,-149,0,49379
02-Jan-2007,27,47450,47487,48821,49314,43566,0,0,0,0,0,8,9,-614,0,-149,0,-608,0,-149,0,49314
02-Jan-2007,28,47517,47561,48976,49384,43641,0,0,0,0,0,5,4,-705,0,-149,0,-699,0,-149,0,49384
02-Jan-2007,29,47546,47595,49069,49420,43745,0,0,0,0,0,8,7,-766,0,-149,0,-760,0,-149,0,49420
02-Jan-2007,30,47472,47477,48994,49303,43669,0,0,0,0,0,7,8,-766,0,-149,0,-760,0,-149,0,49303
02-Jan-2007,31,47638,47666,48638,48531,43780,0,0,0,0,0,10,11,-241,0,-149,0,-239,0,-149,0,48531
02-Jan-2007,32,48680,48674,49523,49541,44702,0,0,0,0,0,12,8,-82,0,-149,0,-83,0,-149,0,49541
02-Jan-2007,33,51041,51046,51804,51811,46761,0,0,0,0,0,14,11,4,0,-149,0,0,0,-149,0,51811
02-Jan-2007,34,53457,53462,54218,54228,48893,0,0,0,0,0,12,12,443,0,-149,0,441,0,-149,0,54228
02-Jan-2007,35,54622,54623,55440,55441,49943,0,0,0,0,0,11,12,552,0,-207,0,544,0,-207,0,55441
02-Jan-2007,36,54438,54419,55265,55244,49781,0,0,0,0,0,12,12,552,0,-215,0,544,0,-215,0,55244
02-Jan-2007,37,53657,53698,54483,54522,49115,0,0,0,0,0,11,10,549,0,-215,0,542,0,-215,0,54522
02-Jan-2007,38,52785,52798,53613,53620,48265,0,0,0,0,0,13,9,233,0,-215,0,228,0,-215,0,53620
02-Jan-2007,39,51897,51877,52723,52995,47433,0,0,0,0,0,11,7,201,0,-215,0,198,0,-215,0,52995
02-Jan-2007,40,50502,50495,51332,51616,46157,0,0,0,0,0,15,11,201,0,-215,0,198,0,-215,0,51616
02-Jan-2007,41,49612,49606,50548,50730,45211,0,0,0,0,0,10,6,-111,0,-215,0,-117,0,-215,0,50730
02-Jan-2007,42,48000,48026,49120,49145,43760,0,0,0,0,0,11,7,-295,0,-214,0,-292,0,-214,0,49145
02-Jan-2007,43,46629,46606,47749,47726,42469,0,0,0,0,0,11,10,-294,0,-215,0,-292,0,-215,0,47726
02-Jan-2007,44,44198,44241,45313,45361,40436,0,0,0,0,0,7,9,-293,0,-215,0,-289,0,-215,0,45361
02-Jan-2007,45,42540,42583,43464,43504,38838,0,0,0,0,0,6,9,-103,0,-215,0,-103,0,-215,0,43504
02-Jan-2007,46,41060,40961,41959,41849,37231,0,0,0,0,0,20,32,-130,0,-149,0,-127,0,-149,0,41849
02-Jan-2007,47,38515,38409,39995,40094,34907,0,0,0,0,0,880,1102,711,0,16,0,709,0,16,0,40094
02-Jan-2007,48,36940,36852,38770,39063,33582,0,0,0,0,0,1230,1670,1020,0,16,0,1009,0,16,0,39063
03-Jan-2007,1,37126,37072,38949,39345,33892,0,0,0,0,0,1223,1705,1327,0,16,0,1316,0,16,0,39345
03-Jan-2007,2,36692,36911,38505,39355,33509,0,0,0,0,0,1213,1845,1330,0,16,0,1316,0,16,0,39355
03-Jan-2007,3,36373,36614,38181,39055,33198,0,0,0,0,0,1208,1841,1330,0,16,0,1317,0,16,0,39055
03-Jan-2007,4,35657,35873,37462,38460,32468,0,0,0,0,0,1205,1986,1330,0,16,0,1316,0,16,0,38460
03-Jan-2007,5,35126,35356,36920,37928,31951,0,0,0,0,0,1194,1972,1329,0,16,0,1316,0,16,0,37928
03-Jan-2007,6,35214,35389,37057,38011,31957,0,0,0,0,0,1243,2022,1330,0,16,0,1317,0,16,0,38011
03-Jan-2007,7,34430,34528,36596,37472,31145,0,0,0,0,0,1566,2343,1285,0,16,0,1271,0,16,0,37472
03-Jan-2007,8,33553,33723,35759,36709,30342,0,0,0,0,0,1606,2386,1285,0,16,0,1271,0,16,0,36709
03-Jan-2007,9,32728,32889,35012,35953,29664,0,0,0,0,0,1684,2463,1280,0,16,0,1266,0,16,0,35953
03-Jan-2007,10,32387,32533,34559,35462,29421,0,0,0,0,0,1572,2347,919,0,16,0,902,0,16,0,35462
03-Jan-2007,11,32468,32593,33942,34836,29608,0,0,0,0,0,874,1642,118,0,16,0,115,0,16,0,34836
03-Jan-2007,12,33137,33267,34501,35401,30263,0,0,0,0,0,764,1534,149,0,16,0,149,0,16,0,35401
03-Jan-2007,13,35530,35707,36572,37410,32534,0,0,0,0,0,442,1103,152,0,16,0,151,0,16,0,37410
03-Jan-2007,14,38236,38336,39522,39874,35075,0,0,0,0,0,387,922,-299,0,16,0,-302,0,16,0,39874
03-Jan-2007,15,41622,41757,43987,44372,38240,0,0,0,0,0,7,255,-1678,0,-80,0,-1657,0,-80,0,44372
03-Jan-2007,16,43580,43707,45884,45995,40153,0,0,0,0,0,7,9,-1608,0,-89,0,-1588,0,-89,0,45995
03-Jan-2007,17,45260,45366,47562,47653,41761,0,0,0,0,0,6,3,-1607,0,-89,0,-1587,0,-89,0,47653
03-Jan-2007,18,46127,46192,48432,48481,42545,0,0,0,0,0,8,8,-1608,0,-89,0,-1587,0,-89,0,48481
03-Jan-2007,19,47229,47313,49591,49663,43516,0,0,0,0,0,7,7,-1608,0,-147,0,-1587,0,-147,0,49663
03-Jan-2007,20,47852,47970,50219,50320,44048,0,0,0,0,0,5,5,-1608,0,-154,0,-1587,0,-154,0,50320
03-Jan-2007,21,48238,48334,50603,50684,44317,0,0,0,0,0,4,6,-1607,0,-154,0,-1587,0,-154,0,50684
03-Jan-2007,22,48644,48746,50886,51096,44657,0,0,0,0,0,5,5,-1483,0,-154,0,-1461,0,-154,0,51096
03-Jan-2007,23,49057,49108,51047,51458,44982,0,0,0,0,0,4,6,-1232,0,-154,0,-1217,0,-154,0,51458
03-Jan-2007,24,49229,49332,51219,51682,45074,0,0,0,0,0,4,4,-1232,0,-154,0,-1216,0,-154,0,51682
03-Jan-2007,25,49446,49549,51436,51899,45212,0,0,0,0,0,5,6,-1231,0,-154,0,-1216,0,-154,0,51899
03-Jan-2007,26,49331,49397,51306,51749,45068,0,0,0,0,0,5,6,-1216,0,-154,0,-1201,0,-154,0,51749
03-Jan-2007,27,49195,49233,51033,51442,44950,0,0,0,0,0,5,5,-1079,0,-154,0,-1066,0,-154,0,51442
03-Jan-2007,28,49166,49316,50665,51664,44955,0,0,0,0,0,3,3,-742,0,-154,0,-733,0,-154,0,51664
03-Jan-2007,29,49398,49504,50491,51853,45242,0,0,0,0,0,3,4,-336,0,-154,0,-332,0,-154,0,51853
03-Jan-2007,30,49298,49450,50239,51798,45161,0,0,0,0,0,3,4,-184,0,-154,0,-180,0,-154,0,51798
03-Jan-2007,31,49711,49821,50460,50570,45536,0,0,0,0,0,5,5,539,0,-144,0,532,0,-144,0,50570
03-Jan-2007,32,51109,51213,51861,51967,46793,0,0,0,0,0,8,5,425,0,-144,0,417,0,-144,0,51967
03-Jan-2007,33,52994,53115,53747,53868,48438,0,0,0,0,0,9,10,672,0,-144,0,665,0,-144,0,53868
03-Jan-2007,34,54866,54955,55619,55707,50149,0,0,0,0,0,9,8,784,0,-144,0,776,0,-144,0,55707
03-Jan-2007,35,55315,55440,56067,56192,50535,0,0,0,0,0,8,8,1001,0,-144,0,988,0,-144,0,56192
03-Jan-2007,36,54978,55075,55729,55826,50257,0,0,0,0,0,7,8,1001,0,-144,0,988,0,-144,0,55826
03-Jan-2007,37,53881,53965,54631,54714,49279,0,0,0,0,0,6,5,1001,0,-144,0,988,0,-144,0,54714
03-Jan-2007,38,52667,52719,53415,53467,48130,0,0,0,0,0,4,5,1001,0,-144,0,988,0,-144,0,53467
03-Jan-2007,39,51697,51719,52446,52469,47246,0,0,0,0,0,5,7,1001,0,-144,0,988,0,-144,0,52469
03-Jan-2007,40,50284,50325,51033,51078,45929,0,0,0,0,0,5,6,781,0,-144,0,768,0,-144,0,51078
03-Jan-2007,41,49116,49125,49864,49876,44757,0,0,0,0,0,4,3,461,0,-144,0,456,0,-144,0,49876
03-Jan-2007,42,47464,47478,48212,48232,43276,0,0,0,0,0,4,8,462,0,-144,0,455,0,-144,0,48232
03-Jan-2007,43,45784,45696,46532,46453,41722,0,0,0,0,0,4,7,589,0,-144,0,583,0,-144,0,46453
03-Jan-2007,44,43745,43787,44494,44542,39991,0,0,0,0,0,5,7,590,0,-144,0,583,0,-144,0,44542
03-Jan-2007,45,42011,41867,42762,42623,38094,0,0,0,0,0,7,13,590,0,-144,0,582,0,-144,0,42623
03-Jan-2007,46,40279,40321,41016,41080,36588,0,0,0,0,0,20,43,615,0,-117,0,609,0,-117,0,41080
03-Jan-2007,47,37778,37820,38972,39214,34339,0,0,0,0,0,594,813,1558,0,16,0,1550,0,16,0,39214
03-Jan-2007,48,36552,36397,38129,38339,33126,0,0,0,0,0,977,1362,1721,0,16,0,1702,0,16,0,38339
04-Jan-2007,1,36583,36473,38216,38512,33306,0,0,0,0,0,1033,1507,1720,0,16,0,1703,0,16,0,38512
04-Jan-2007,2,36218,36190,37786,38230,32981,0,0,0,0,0,968,1441,1720,0,16,0,1703,0,16,0,38230
04-Jan-2007,3,35930,35990,37422,37997,32694,0,0,0,0,0,892,1360,1721,0,16,0,1703,0,16,0,37997
04-Jan-2007,4,35140,35198,36796,37327,31887,0,0,0,0,0,1056,1529,1725,0,16,0,1708,0,16,0,37327
04-Jan-2007,5,34736,34753,36702,37138,31506,0,0,0,0,0,1366,1850,1724,0,16,0,1706,0,16,0,37138
04-Jan-2007,6,34787,34844,36377,36889,31477,0,0,0,0,0,990,1468,1722,0,16,0,1705,0,16,0,36889
04-Jan-2007,7,34010,34020,35966,36599,30653,0,0,0,0,0,1356,1979,1891,0,16,0,1875,0,16,0,36599
04-Jan-2007,8,33114,33130,35248,35894,29870,0,0,0,0,0,1534,2164,1894,0,16,0,1875,0,16,0,35894
04-Jan-2007,9,32239,32291,34542,35171,29216,0,0,0,0,0,1703,2329,1798,0,16,0,1779,0,16,0,35171
04-Jan-2007,10,31922,31987,34182,34870,28986,0,0,0,0,0,1660,2288,936,0,16,0,919,0,16,0,34870
04-Jan-2007,11,32261,32313,33858,34528,29370,0,0,0,0,0,997,1615,601,0,16,0,594,0,16,0,34528
04-Jan-2007,12,33135,33209,34288,35087,30199,0,0,0,0,0,553,1136,600,0,16,0,592,0,16,0,35087
04-Jan-2007,13,35832,35891,36732,37050,32745,0,0,0,0,0,300,584,551,0,16,0,545,0,16,0,37050
04-Jan-2007,14,38855,38925,39808,39883,35604,0,0,0,0,0,214,336,-139,0,16,0,-152,0,16,0,39883
04-Jan-2007,15,42603,42687,44528,44512,39149,0,0,0,0,0,7,7,-1170,0,-148,0,-1158,0,-148,0,44512
04-Jan-2007,16,44873,45000,46767,46887,41329,0,0,0,0,0,7,7,-1072,0,-215,0,-1058,0,-215,0,46887
04-Jan-2007,17,45865,46003,47759,47888,42206,0,0,0,0,0,7,8,-1072,0,-215,0,-1059,0,-215,0,47888
04-Jan-2007,18,45991,46162,47886,48049,42310,0,0,0,0,0,7,7,-1073,0,-215,0,-1059,0,-215,0,48049
04-Jan-2007,19,47064,47232,48987,49145,43265,0,0,0,0,0,8,4,-1072,0,-243,0,-1059,0,-243,0,49145
04-Jan-2007,20,47323,47501,49243,49414,43460,0,0,0,0,0,5,6,-1070,0,-245,0,-1057,0,-245,0,49414
04-Jan-2007,21,47563,47675,49482,49587,43608,0,0,0,0,0,4,5,-1070,0,-245,0,-1058,0,-245,0,49587
04-Jan-2007,22,47818,47886,49738,49799,43774,0,0,0,0,0,5,6,-1070,0,-245,0,-1056,0,-245,0,49799
04-Jan-2007,23,48069,48135,50014,50072,43957,0,0,0,0,0,5,6,-1059,0,-281,0,-1048,0,-281,0,50072
04-Jan-2007,24,48266,48349,50214,50288,44088,0,0,0,0,0,5,6,-1059,0,-284,0,-1047,0,-284,0,50288
04-Jan-2007,25,48322,48371,50273,50309,44087,0,0,0,0,0,7,6,-1060,0,-284,0,-1047,0,-284,0,50309
04-Jan-2007,26,48177,48207,50129,50146,43958,0,0,0,0,0,8,6,-1060,0,-284,0,-1047,0,-284,0,50146
04-Jan-2007,27,47967,48020,49915,49957,43791,0,0,0,0,0,4,4,-1060,0,-284,0,-1048,0,-284,0,49957
04-Jan-2007,28,48058,48113,49684,50051,43859,0,0,0,0,0,4,4,-738,0,-284,0,-729,0,-284,0,50051
04-Jan-2007,29,48180,48215,49402,49996,44021,0,0,0,0,0,3,3,-335,0,-284,0,-331,0,-284,0,49996
04-Jan-2007,30,48032,48089,49113,49872,43912,0,0,0,0,0,3,6,-195,0,-283,0,-191,0,-283,0,49872
04-Jan-2007,31,48106,48187,48973,49056,43975,0,0,0,0,0,3,4,814,0,-264,0,812,0,-264,0,49056
04-Jan-2007,32,49489,49618,50359,50493,45303,0,0,0,0,0,6,7,1403,0,-264,0,1388,0,-264,0,50493
04-Jan-2007,33,52081,52139,52953,53013,47565,0,0,0,0,0,8,2,1757,0,-264,0,1740,0,-264,0,53013
04-Jan-2007,34,54581,54657,55448,55522,49731,0,0,0,0,0,7,0,1754,0,-260,0,1735,0,-260,0,55522
04-Jan-2007,35,55742,55738,56559,56555,50767,0,0,0,0,0,3,2,1754,0,-214,0,1735,0,-214,0,56555
04-Jan-2007,36,55308,55264,56132,56085,50329,0,0,0,0,0,10,5,1754,0,-214,0,1734,0,-214,0,56085
04-Jan-2007,37,54248,54235,55076,55060,49408,0,0,0,0,0,14,11,1754,0,-214,0,1735,0,-214,0,55060
04-Jan-2007,38,53393,53359,54223,54182,48566,0,0,0,0,0,17,3,1754,0,-213,0,1735,0,-213,0,54182
04-Jan-2007,39,52337,52325,53165,53150,47628,0,0,0,0,0,13,12,1664,0,-215,0,1645,0,-215,0,53150
04-Jan-2007,40,50879,50809,51710,51640,46233,0,0,0,0,0,16,8,1669,0,-215,0,1651,0,-215,0,51640
04-Jan-2007,41,49943,49894,50767,50716,45295,0,0,0,0,0,9,1,1670,0,-215,0,1652,0,-215,0,50716
04-Jan-2007,42,47960,47895,48784,48719,43494,0,0,0,0,0,9,10,1669,0,-215,0,1651,0,-215,0,48719
04-Jan-2007,43,46495,46404,47318,47231,42128,0,0,0,0,0,8,8,1669,0,-215,0,1652,0,-215,0,47231
04-Jan-2007,44,44182,44120,45005,44948,39964,0,0,0,0,0,8,11,1669,0,-215,0,1652,0,-215,0,44948
04-Jan-2007,45,42303,42250,43132,43085,38134,0,0,0,0,0,14,21,1669,0,-215,0,1652,0,-215,0,43085
04-Jan-2007,46,40457,40453,41346,41449,36361,0,0,0,0,0,140,236,1669,0,-149,0,1652,0,-149,0,41449
04-Jan-2007,47,38172,38175,39775,40138,34325,0,0,0,0,0,1003,1324,1722,0,16,0,1704,0,16,0,40138
04-Jan-2007,48,36660,36687,38715,39149,33092,0,0,0,0,0,1455,1804,1722,0,16,0,1704,0,16,0,39149
05-Jan-2007,1,36979,36989,39082,39448,33557,0,0,0,0,0,1503,1859,1722,0,16,0,1704,0,16,0,39448
05-Jan-2007,2,36735,36745,38838,39199,33367,0,0,0,0,0,1503,1854,1722,0,16,0,1704,0,16,0,39199
05-Jan-2007,3,36496,36544,38665,39271,33146,0,0,0,0,0,1569,2070,1722,0,16,0,1705,0,16,0,39271
05-Jan-2007,4,35761,35793,38114,38577,32404,0,0,0,0,0,1753,2254,1722,0,16,0,1698,0,16,0,38577
05-Jan-2007,5,35396,35420,37663,38159,32058,0,0,0,0,0,1667,2172,1722,0,16,0,1704,0,16,0,38159
05-Jan-2007,6,35305,35366,37521,38046,31908,0,0,0,0,0,1616,2112,1722,0,16,0,1705,0,16,0,38046
05-Jan-2007,7,34262,34490,36507,37228,31064,0,0,0,0,0,1645,2152,1722,0,16,0,1704,0,16,0,37228
05-Jan-2007,8,33377,33459,35634,36224,30120,0,0,0,0,0,1657,2165,1699,0,16,0,1681,0,16,0,36224
05-Jan-2007,9,32466,32565,34751,35350,29392,0,0,0,0,0,1685,2185,1622,0,16,0,1605,0,16,0,35350
05-Jan-2007,10,32212,32331,34415,35045,29232,0,0,0,0,0,1603,2105,789,0,16,0,774,0,16,0,35045
05-Jan-2007,11,32466,32633,34001,34698,29555,0,0,0,0,0,935,1430,251,0,16,0,248,0,16,0,34698
05-Jan-2007,12,33245,33390,34438,35029,30289,0,0,0,0,0,593,1095,350,0,16,0,345,0,16,0,35029
05-Jan-2007,13,35731,35919,36616,37141,32648,0,0,0,0,0,285,667,352,0,16,0,346,0,16,0,37141
05-Jan-2007,14,38519,38713,39825,39753,35258,0,0,0,0,0,97,440,-609,0,16,0,-612,0,16,0,39753
05-Jan-2007,15,42070,42307,44342,44693,38569,0,0,0,0,0,9,240,-1583,0,-80,0,-1566,0,-80,0,44693
05-Jan-2007,16,44640,44819,46812,47081,41042,0,0,0,0,0,8,107,-1474,0,-90,0,-1457,0,-90,0,47081
05-Jan-2007,17,46025,46198,48204,48361,42330,0,0,0,0,0,10,8,-1479,0,-90,0,-1463,0,-90,0,48361
05-Jan-2007,18,46222,46337,48399,48496,42451,0,0,0,0,0,7,4,-1480,0,-90,0,-1463,0,-90,0,48496
05-Jan-2007,19,47044,47145,49258,49343,43153,0,0,0,0,0,7,6,-1479,0,-128,0,-1463,0,-128,0,49343
05-Jan-2007,20,47297,47363,49512,49564,43357,0,0,0,0,0,5,6,-1480,0,-130,0,-1463,0,-130,0,49564
05-Jan-2007,21,47376,47455,49591,49657,43345,0,0,0,0,0,6,6,-1479,0,-130,0,-1463,0,-130,0,49657
05-Jan-2007,22,47626,47726,49831,49927,43527,0,0,0,0,0,5,6,-1470,0,-130,0,-1452,0,-130,0,49927
